StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-07 10:52:49,2019-11-07 10:59:01,IP Address,130.126.255.41,100,371,True,2019-11-07 10:59:01,R_1fdxXaxWycqoVxm,,,,,40.104705810546875,-88.20619964599609375,anonymous,EN,I agree to participate,5d23b1b35173fe001928bd5f,Understood! Begin survey.,18,Female,Yes,,3,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,moderately harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Religious,,Some college,Complete,5d23b1b35173fe001928bd5f
2019-11-07 10:52:35,2019-11-07 10:59:26,IP Address,130.207.32.46,100,410,True,2019-11-07 10:59:27,R_3m8IsCD8MHPrH8a,,,,,33.77459716796875,-84.39730072021484375,anonymous,EN,I agree to participate,5caea4ebc66aca0016da3cd3,Understood! Begin survey.,26,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,very harmful,very immoral,very unexpected,moderately harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$50,001 to $75,000",Somewhat interested,Democrat,,An atheist,,Bachelor's degree,Complete,5caea4ebc66aca0016da3cd3
2019-11-07 10:52:05,2019-11-07 10:59:27,IP Address,73.19.225.148,100,442,True,2019-11-07 10:59:28,R_3IRD0xKfCatBqFy,,,,,36.01300048828125,-84.26239776611328125,anonymous,EN,I agree to participate,5cc3db736f21710017a49604,Understood! Begin survey.,19,Male,Yes,,2,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,extremely immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,extremely immoral,very unexpected,moderately harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Democrat,,An atheist,,Some college,Complete,5cc3db736f21710017a49604
2019-11-07 10:51:58,2019-11-07 10:59:47,IP Address,108.192.102.124,100,468,True,2019-11-07 10:59:48,R_1eWbVwB6tyLJD52,,,,,37.554901123046875,-122.2707977294921875,anonymous,EN,I agree to participate,5c6f97ffd8ae4f000192fe18,Understood! Begin survey.,51,Male,Yes,,3,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,not at all unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,very harmful,very immoral,extremely unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5c6f97ffd8ae4f000192fe18
2019-11-07 10:53:49,2019-11-07 10:59:50,IP Address,76.121.242.125,100,361,True,2019-11-07 10:59:51,R_28B3H3fBKYc2zlD,,,,,47.3235931396484375,-122.318695068359375,anonymous,EN,I agree to participate,5d092069fb1a540001dd5028,Understood! Begin survey.,24,Female,Yes,,1,extremely harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Somewhat interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5d092069fb1a540001dd5028
2019-11-07 10:52:29,2019-11-07 10:59:53,IP Address,142.129.144.192,100,444,True,2019-11-07 10:59:53,R_1kYWSH7RxxNPkj7,,,,,33.9853973388671875,-117.8972015380859375,anonymous,EN,I agree to participate,5d950548d4ff5900180f87b5,Understood! Begin survey.,34,Male,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,extremely immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,extremely immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,moderately immoral,very unexpected,extremely harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5d950548d4ff5900180f87b5
2019-11-07 10:53:00,2019-11-07 11:00:16,IP Address,67.52.112.122,100,435,True,2019-11-07 11:00:17,R_Y4aGd15AZN7WKkh,,,,,33.664703369140625,-117.96630096435546875,anonymous,EN,I agree to participate,5bc6e0f93808a50001649d75,Understood! Begin survey.,25,Female,Yes,,2,extremely harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,An atheist,,Bachelor's degree,Complete,5bc6e0f93808a50001649d75
2019-11-07 10:55:11,2019-11-07 11:00:27,IP Address,73.103.93.45,100,316,True,2019-11-07 11:00:27,R_AiD58wEqrkX11D3,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,I agree to participate,5d3cc9010e510a00013df6f6,Understood! Begin survey.,20,Male,Yes,,3,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,slightly harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Not very interested,Democrat,,Religious,,Some college,Complete,5d3cc9010e510a00013df6f6
2019-11-07 10:54:25,2019-11-07 11:01:00,IP Address,64.184.147.30,100,395,True,2019-11-07 11:01:01,R_BPyJfKczzPPVo2Z,,,,,46.251495361328125,-119.10340118408203125,anonymous,EN,I agree to participate,5b847cdbe611ff0001c326b3,Understood! Begin survey.,29,Female,Yes,,3,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,very unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Democrat,,An atheist,,Bachelor's degree,Complete,5b847cdbe611ff0001c326b3
2019-11-07 10:52:17,2019-11-07 11:01:08,IP Address,32.214.252.20,100,531,True,2019-11-07 11:01:09,R_bmECi9Dvo7wz8UF,,,,,41.5753936767578125,-73.03179931640625,anonymous,EN,I agree to participate,5b15d20c444cef0001cb1153,Understood! Begin survey.,34,Male,Yes,,2,very harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"Less than $25,000",Very interested,Democrat,,An atheist,,Some college,Complete,5b15d20c444cef0001cb1153
2019-11-07 10:53:15,2019-11-07 11:01:15,IP Address,172.56.10.100,100,479,True,2019-11-07 11:01:15,R_22rWPILoPVLN8JJ,,,,,40.0471038818359375,-82.9709014892578125,anonymous,EN,I agree to participate,5bdf070190edd30001c8e45c,Understood! Begin survey.,56,Male,Yes,,2,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,not at all unexpected,moderately harmful,slightly immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,very immoral,very unexpected,slightly harmful,moderately immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,slightly immoral,slightly unexpected,not at all harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,extremely unexpected,slightly harmful,very immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Independent,,An atheist,,High school degree or GED,Complete,5bdf070190edd30001c8e45c
2019-11-07 10:53:59,2019-11-07 11:01:15,IP Address,71.78.121.202,100,435,True,2019-11-07 11:01:15,R_2YKCgjiIXc43sV8,,,,,32.62890625,-97.151702880859375,anonymous,EN,I agree to participate,5d38c604b3126d0001fbed6e,Understood! Begin survey.,28,Female,Yes,,2,very harmful,very immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Religious,,Some college,Complete,5d38c604b3126d0001fbed6e
2019-11-07 10:53:35,2019-11-07 11:01:28,IP Address,136.55.81.61,100,472,True,2019-11-07 11:01:28,R_1gngJlTDrKV861S,,,,,33.874298095703125,-84.465301513671875,anonymous,EN,I agree to participate,5993020a5f49420001caf86b,Understood! Begin survey.,50,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,very harmful,very immoral,very unexpected,moderately harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$50,001 to $75,000",Somewhat interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5993020a5f49420001caf86b
2019-11-07 10:52:56,2019-11-07 11:01:35,IP Address,68.117.134.64,100,518,True,2019-11-07 11:01:35,R_3NHQYgw2JcvMFS0,,,,,43.0724945068359375,-89.4490966796875,anonymous,EN,I agree to participate,5d94f75c6e3983001ab9de2d,Understood! Begin survey.,29,Female,Yes,,3,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Moderate/Somewhere Between,,Religious,,Graduate or professional degree,Complete,5d94f75c6e3983001ab9de2d
2019-11-07 10:52:17,2019-11-07 11:01:39,IP Address,173.94.193.9,100,562,True,2019-11-07 11:01:39,R_2dG8qJjokjpHrcU,,,,,36.34320068359375,-79.6641998291015625,anonymous,EN,I agree to participate,5c4af67cdccaa800016b3192,Understood! Begin survey.,37,Male,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,very unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,Agnostic,,Graduate or professional degree,Complete,5c4af67cdccaa800016b3192
2019-11-07 10:55:24,2019-11-07 11:01:47,IP Address,75.161.17.184,100,383,True,2019-11-07 11:01:48,R_33vxAJlh82udPRr,,,,,35.324005126953125,-106.70989990234375,anonymous,EN,I agree to participate,5d2c9ed0a0580000174a22bc,Understood! Begin survey.,57,Female,Yes,,3,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Not at all interested,Moderate/Somewhere Between,,Agnostic,,Associate's degree,Complete,5d2c9ed0a0580000174a22bc
2019-11-07 10:54:16,2019-11-07 11:02:05,IP Address,166.181.252.139,100,468,True,2019-11-07 11:02:06,R_2ammHK2vR8BzpW4,,,,,45.524505615234375,-122.6692047119140625,anonymous,EN,I agree to participate,5da4813cfc4fb10016e5c6a1,Understood! Begin survey.,27,Male,Yes,,1,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,not at all harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"$50,001 to $75,000",Very interested,Democrat,,An atheist,,Some college,Complete,5da4813cfc4fb10016e5c6a1
