StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-15 09:01:06,2019-11-15 09:13:21,IP Address,67.60.216.249,100,735,True,2019-11-15 09:13:21,R_2zC6NevlpjMr7a2,,,,,43.6186065673828125,-116.75009918212890625,anonymous,EN,I agree to participate,5a6df612e70ca900017ae25e,Understood! Begin survey.,40,Female,Yes,,5,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Republican,,Religious,,Bachelor's degree,Complete,5a6df612e70ca900017ae25e
2019-11-15 09:04:40,2019-11-15 09:13:23,IP Address,73.235.126.28,100,522,True,2019-11-15 09:13:23,R_w5Wc1lFQcuPNsRP,,,,,38.468902587890625,-121.34400177001953125,anonymous,EN,I agree to participate,5c567e2acc53750001751cb0,Understood! Begin survey.,70,Male,Yes,,5,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,extremely harmful,slightly immoral,not at all unexpected,moderately harmful,extremely immoral,extremely unexpected,very harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,extremely immoral,moderately unexpected,slightly harmful,extremely immoral,extremely unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,slightly immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$100,000 or more",Not very interested,Republican,,Religious,,Associate's degree,Complete,5c567e2acc53750001751cb0
2019-11-15 08:58:11,2019-11-15 09:13:31,IP Address,75.129.151.114,100,919,True,2019-11-15 09:13:31,R_3HOc9V2w2ciJu93,,,,,43.460906982421875,-88.85019683837890625,anonymous,EN,I agree to participate,5d84398b58ceda0019482646,Understood! Begin survey.,36,Male,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,extremely unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,not at all unexpected,moderately harmful,very immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Independent,,Religious,,Less than high school,Complete,5d84398b58ceda0019482646
2019-11-15 09:03:28,2019-11-15 09:13:33,IP Address,23.25.151.117,100,605,True,2019-11-15 09:13:34,R_VXq63VxrI09RrHz,,,,,44.9427032470703125,-93.28710174560546875,anonymous,EN,I agree to participate,5c4a1a5e0bfde90001066947,Understood! Begin survey.,62,Male,Yes,,7,extremely harmful,not at all immoral,extremely unexpected,moderately harmful,not at all immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,moderately immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,slightly unexpected,moderately harmful,slightly immoral,not at all unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,moderately harmful,moderately immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,not at all harmful,not at all immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Somewhat interested,Independent,,Religious,,Bachelor's degree,Complete,5c4a1a5e0bfde90001066947
2019-11-15 09:02:04,2019-11-15 09:13:39,IP Address,75.117.197.180,100,694,True,2019-11-15 09:13:39,R_tG1wBZQmQMKY7pT,,,,,35.2277069091796875,-92.3572998046875,anonymous,EN,I agree to participate,56802e5fc5767f00121cc6a0,Understood! Begin survey.,62,Male,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,not at all unexpected,very harmful,extremely immoral,extremely unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Republican,,An atheist,,Some college,Complete,56802e5fc5767f00121cc6a0
2019-11-15 09:02:42,2019-11-15 09:14:02,IP Address,71.208.161.3,100,679,True,2019-11-15 09:14:03,R_AsWEeBUHrENRrX3,,,,,26.6067047119140625,-81.9506988525390625,anonymous,EN,I agree to participate,5b133bf71e55760001b9f8de,Understood! Begin survey.,31,Female,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Republican,,Religious,,Bachelor's degree,Complete,5b133bf71e55760001b9f8de
2019-11-15 09:06:21,2019-11-15 09:14:02,IP Address,75.132.208.76,100,460,True,2019-11-15 09:14:03,R_1kNTWU2AuIdvzCe,,,,,38.68310546875,-89.98419952392578125,anonymous,EN,I agree to participate,5d88db42c1d06e001a1fdcab,Understood! Begin survey.,45,Female,Yes,,5,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,slightly immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,extremely immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Republican,,Religious,,Bachelor's degree,Complete,5d88db42c1d06e001a1fdcab
2019-11-15 09:07:39,2019-11-15 09:14:10,IP Address,207.172.96.134,100,390,True,2019-11-15 09:14:10,R_1EfVgpCexMct33Y,,,,,40.6656951904296875,-75.33640289306640625,anonymous,EN,I agree to participate,5c6d7db58f6257000148f61d,Understood! Begin survey.,28,Male,Yes,,7,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Republican,,Religious,,High school degree or GED,Complete,5c6d7db58f6257000148f61d
2019-11-15 09:01:45,2019-11-15 09:14:12,IP Address,64.234.56.5,100,746,True,2019-11-15 09:14:12,R_1JY2H4AHQaLx1Nw,,,,,34.570098876953125,-83.3090972900390625,anonymous,EN,I agree to participate,5c925b0fb138fe0014e4036b,Understood! Begin survey.,43,Female,Yes,,6,very harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,slightly immoral,extremely unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,not at all unexpected,extremely harmful,extremely immoral,slightly unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Republican,,An atheist,,Some college,Complete,5c925b0fb138fe0014e4036b
2019-11-15 09:04:50,2019-11-15 09:14:13,IP Address,71.197.83.248,100,563,True,2019-11-15 09:14:14,R_2dRVkpRoOhttlci,,,,,37.9998016357421875,-120.32669830322265625,anonymous,EN,I agree to participate,5c800507a1d4b900114f28c4,Understood! Begin survey.,28,Male,Yes,,6,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,extremely immoral,moderately unexpected,not at all harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Republican,,Religious,,High school degree or GED,Complete,5c800507a1d4b900114f28c4
2019-11-15 09:06:34,2019-11-15 09:14:23,IP Address,131.148.15.199,100,468,True,2019-11-15 09:14:23,R_3323vod5EqgilhO,,,,,28.30560302734375,-81.41970062255859375,anonymous,EN,I agree to participate,5c6dd46d81dbdb00011e8b8e,Understood! Begin survey.,43,Male,Yes,,7,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Very interested,Republican,,Religious,,Graduate or professional degree,Complete,5c6dd46d81dbdb00011e8b8e
2019-11-15 09:01:29,2019-11-15 09:14:49,IP Address,98.21.192.216,100,800,True,2019-11-15 09:14:50,R_21alPVaWpaIUVBe,,,,,40.333892822265625,-75.660400390625,anonymous,EN,I agree to participate,5a21b2e1e473b80001baaa09,Understood! Begin survey.,65,Male,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,slightly immoral,very unexpected,very harmful,moderately immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Republican,,Religious,,Some college,Complete,5a21b2e1e473b80001baaa09
2019-11-15 09:06:04,2019-11-15 09:15:16,IP Address,96.241.34.184,100,552,True,2019-11-15 09:15:17,R_2ageAIsUVL7jSZr,,,,,38.3365020751953125,-77.4365997314453125,anonymous,EN,I agree to participate,5a693e48c0d8360001082fda,Understood! Begin survey.,51,Male,Yes,,5,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,slightly immoral,very unexpected,not at all harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Somewhat interested,Independent,,Something else (Please Specify),Spiritual,Graduate or professional degree,Complete,5a693e48c0d8360001082fda
2019-11-15 08:58:21,2019-11-15 09:15:19,IP Address,75.131.187.226,100,1017,True,2019-11-15 09:15:19,R_3rPzA4nzRHmQhKL,,,,,34.3542938232421875,-83.889801025390625,anonymous,EN,I agree to participate,5d0e88a255f0c70015345bdd,Understood! Begin survey.,57,Female,Yes,,6,very harmful,extremely immoral,slightly unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,very immoral,not at all unexpected,moderately harmful,not at all immoral,slightly unexpected,very harmful,slightly immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,not at all harmful,slightly immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,not at all immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Republican,,Religious,,Bachelor's degree,Complete,5d0e88a255f0c70015345bdd
2019-11-15 09:03:43,2019-11-15 09:16:21,IP Address,174.27.162.36,100,758,True,2019-11-15 09:16:21,R_1LhPg682PrnlqkK,,,,,43.6338958740234375,-116.2942047119140625,anonymous,EN,I agree to participate,58642f4de16d530001b34622,Understood! Begin survey.,59,Male,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,moderately immoral,slightly unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,moderately harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Republican,,Religious,,Bachelor's degree,Complete,58642f4de16d530001b34622
2019-11-15 09:03:46,2019-11-15 09:16:37,IP Address,24.182.199.74,100,770,True,2019-11-15 09:16:37,R_1F565cIWLPcK5nm,,,,,32.6537017822265625,-97.37419891357421875,anonymous,EN,I agree to participate,5d73b97a40e4bc00019e1db8,Understood! Begin survey.,24,Female,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,moderately unexpected,not at all harmful,very immoral,slightly unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,not at all unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Not very interested,Republican,,Religious,,Bachelor's degree,Complete,5d73b97a40e4bc00019e1db8
